longitude,latitude,median_age,population,vector_count
-117.22,33.17,6.0,810.0,322.0
-117.23,33.16,4.0,1164.0,582.0
-117.23,33.16,2.0,2091.0,808.0
-117.22,33.18,13.0,2328.0,801.0
-117.21,33.17,16.0,1446.0,362.0
-117.21,33.19,21.0,1722.0,593.0
-117.19,33.18,7.0,1921.0,657.0
-117.21,33.16,13.0,1246.0,579.0
-117.2,33.16,13.0,3094.0,1091.0
-117.2,33.15,11.0,1927.0,765.0
-117.2,33.14,19.0,1663.0,403.0
-117.22,33.14,5.0,2314.0,705.0
-117.21,33.14,12.0,1708.0,952.0
-117.21,33.13,15.0,754.0,409.0
-117.17,33.18,25.0,426.0,137.0
-117.18,33.16,15.0,3943.0,1006.0
-117.15,33.16,5.0,2726.0,905.0
-117.14,33.16,16.0,733.0,214.0
-117.13,33.15,15.0,997.0,390.0
-117.14,33.15,17.0,702.0,192.0
-117.14,33.15,16.0,758.0,178.0
-117.15,33.14,15.0,470.0,217.0
-117.13,33.15,16.0,1759.0,663.0
-117.13,33.14,16.0,993.0,277.0
-117.13,33.14,5.0,1320.0,512.0
-117.12,33.14,16.0,1025.0,267.0
-117.12,33.14,12.0,1211.0,396.0
-117.13,33.14,12.0,1147.0,433.0
-117.19,33.14,12.0,1677.0,728.0
-117.18,33.15,7.0,5410.0,1580.0
-117.21,33.13,19.0,912.0,554.0
-117.2,33.12,18.0,1473.0,675.0
-117.21,33.12,4.0,926.0,561.0
-117.18,33.11,16.0,1197.0,552.0
-117.25,33.12,8.0,3335.0,1323.0
-117.24,33.11,10.0,1410.0,557.0
-117.23,33.1,4.0,685.0,248.0
-117.25,33.1,14.0,1176.0,614.0
-117.26,33.09,22.0,349.0,169.0
-117.26,33.09,13.0,1335.0,603.0
-117.23,33.09,7.0,2015.0,768.0
-117.25,33.08,13.0,1311.0,435.0
-117.25,33.08,14.0,3097.0,1014.0
-117.26,33.08,12.0,1958.0,716.0
-117.09,33.13,9.0,3773.0,1250.0
-117.08,33.14,15.0,827.0,239.0
-117.08,33.14,11.0,921.0,294.0
-117.07,33.14,16.0,1683.0,408.0
-117.07,33.15,17.0,936.0,287.0
-117.06,33.15,24.0,1158.0,360.0
-117.11,33.19,15.0,1656.0,429.0
-117.03,33.18,17.0,2732.0,830.0
-117.06,33.17,4.0,2844.0,950.0
-117.1,33.17,12.0,1226.0,428.0
-117.08,33.16,11.0,2697.0,977.0
-117.07,33.15,15.0,1231.0,503.0
-117.08,33.14,19.0,1444.0,503.0
-117.09,33.15,13.0,1981.0,840.0
-117.07,33.13,17.0,4526.0,1474.0
-117.07,33.13,33.0,612.0,176.0
-117.06,33.14,27.0,2447.0,717.0
-117.05,33.13,20.0,5370.0,1838.0
-117.04,33.15,15.0,6583.0,2789.0
-117.05,33.14,16.0,2737.0,1051.0
-117.06,33.13,12.0,4854.0,1957.0
-117.08,33.13,17.0,7014.0,2267.0
-117.08,33.12,43.0,107.0,48.0
-117.11,33.15,14.0,2916.0,1295.0
-117.1,33.15,5.0,1398.0,581.0
-117.12,33.15,7.0,1564.0,457.0
-117.14,33.18,11.0,2300.0,970.0
-117.1,33.14,7.0,4917.0,2424.0
-117.11,33.14,10.0,1395.0,582.0
-117.14,33.12,7.0,2662.0,923.0
-117.13,33.13,17.0,1123.0,699.0
-117.11,33.12,46.0,59.0,13.0
-117.1,33.12,12.0,315.0,201.0
-117.11,33.11,17.0,1167.0,647.0
-117.14,33.07,12.0,4074.0,1504.0
-117.12,33.07,45.0,363.0,177.0
-117.1,33.07,16.0,1080.0,365.0
-117.07,33.07,8.0,1045.0,340.0
-117.1,33.09,5.0,5640.0,1997.0
-117.08,33.08,23.0,1383.0,488.0
-117.09,33.1,21.0,1387.0,499.0
-117.08,33.09,23.0,1988.0,658.0
-117.09,33.12,11.0,620.0,163.0
-117.08,33.11,31.0,1301.0,331.0
-117.08,33.11,28.0,1556.0,563.0
-117.09,33.11,32.0,891.0,286.0
-117.08,33.12,37.0,823.0,229.0
-117.07,33.11,31.0,1326.0,427.0
-117.08,33.11,31.0,1669.0,463.0
-117.08,33.12,33.0,565.0,188.0
-117.07,33.12,21.0,2818.0,900.0
-117.07,33.12,32.0,1224.0,461.0
-117.07,33.12,12.0,1251.0,529.0
-117.07,33.11,17.0,3004.0,1139.0
-117.06,33.09,11.0,3516.0,1261.0
-117.03,33.13,15.0,3555.0,1118.0
-116.97,33.13,10.0,2177.0,783.0
-117.05,33.13,17.0,1118.0,369.0
-117.05,33.11,18.0,2095.0,677.0
-117.05,33.13,22.0,1099.0,362.0
-117.05,33.1,13.0,2119.0,662.0
-117.03,33.12,25.0,1286.0,419.0
-117.04,33.09,16.0,1902.0,566.0
-116.93,33.06,16.0,1628.0,535.0
-116.89,32.99,14.0,1448.0,452.0
-116.95,32.96,18.0,992.0,329.0
-116.84,33.08,15.0,1474.0,460.0
-116.77,33.08,13.0,737.0,279.0
-116.78,33.0,7.0,5102.0,1697.0
-116.84,33.01,5.0,2592.0,797.0
-116.88,33.05,11.0,4197.0,1502.0
-116.88,33.02,16.0,1818.0,529.0
-116.9,33.03,11.0,1975.0,579.0
-116.86,33.05,17.0,5030.0,1596.0
-116.86,33.02,17.0,251.0,69.0
-116.84,33.02,11.0,645.0,198.0
-116.74,33.33,17.0,1802.0,673.0
-116.68,33.16,26.0,1001.0,324.0
-116.6,33.06,23.0,612.0,258.0
-116.58,33.09,36.0,334.0,126.0
-116.56,33.05,15.0,536.0,209.0
-116.61,33.04,11.0,616.0,269.0
-116.66,33.09,24.0,532.0,188.0
-116.67,32.97,16.0,120.0,43.0
-116.52,32.9,18.0,1754.0,656.0
-116.34,33.36,24.0,731.0,295.0
-116.32,33.28,19.0,327.0,185.0
-116.26,33.07,17.0,452.0,184.0
-116.28,32.84,18.0,194.0,69.0
-116.37,33.19,12.0,1289.0,570.0
-116.58,32.69,19.0,2133.0,718.0
-116.45,32.65,22.0,1644.0,516.0
-116.35,32.74,16.0,1046.0,367.0
-116.2,32.64,28.0,567.0,254.0
-116.75,32.85,17.0,2266.0,769.0
-116.79,32.84,12.0,1891.0,721.0
-116.76,32.84,16.0,1627.0,624.0
-116.77,32.82,16.0,1969.0,767.0
-116.75,32.82,17.0,1222.0,443.0
-116.8,32.8,11.0,1672.0,546.0
-116.62,32.86,18.0,2032.0,745.0
-116.66,32.79,13.0,918.0,152.0
-116.87,32.75,15.0,993.0,309.0
-116.91,32.73,8.0,2048.0,575.0
-116.87,32.72,13.0,1431.0,503.0
-116.89,32.67,9.0,1355.0,362.0
-116.76,32.74,14.0,2129.0,688.0
-116.79,32.61,19.0,1421.0,491.0
-122.41,37.81,25.0,592.0,441.0
-122.41,37.81,31.0,2305.0,1201.0
-122.42,37.81,52.0,473.0,250.0
-122.42,37.8,52.0,838.0,510.0
-122.42,37.8,52.0,1848.0,1255.0
-122.42,37.8,50.0,958.0,712.0
-122.42,37.8,52.0,277.0,165.0
-122.41,37.8,52.0,1335.0,613.0
-122.41,37.8,52.0,1328.0,559.0
-122.41,37.8,52.0,1279.0,709.0
-122.41,37.8,52.0,629.0,247.0
-122.41,37.8,52.0,1906.0,863.0
-122.41,37.8,52.0,437.0,272.0
-122.4,37.8,52.0,679.0,448.0
-122.4,37.8,52.0,920.0,503.0
-122.4,37.81,12.0,536.0,334.0
-122.41,37.8,52.0,1415.0,664.0
-122.4,37.8,52.0,1432.0,513.0
-122.41,37.8,52.0,1700.0,400.0
-122.41,37.8,52.0,1016.0,395.0
-122.41,37.8,52.0,2957.0,710.0
-122.41,37.8,30.0,1648.0,684.0
-122.41,37.8,52.0,1446.0,711.0
-122.41,37.8,52.0,1785.0,733.0
-122.41,37.79,52.0,2062.0,966.0
-122.42,37.8,52.0,1156.0,651.0
-122.42,37.8,52.0,1830.0,977.0
-122.42,37.8,52.0,1576.0,1034.0
-122.42,37.8,52.0,932.0,427.0
-122.42,37.8,52.0,2122.0,850.0
-122.42,37.79,52.0,2286.0,994.0
-122.42,37.79,52.0,2112.0,1045.0
-122.42,37.79,52.0,2452.0,1131.0
-122.41,37.79,52.0,1711.0,830.0
-122.41,37.79,52.0,1178.0,727.0
-122.41,37.79,52.0,904.0,431.0
-122.41,37.8,52.0,1846.0,620.0
-122.41,37.79,52.0,1515.0,861.0
-122.41,37.8,52.0,3260.0,1457.0
-122.39,37.8,25.0,1525.0,1169.0
-122.4,37.79,52.0,1007.0,623.0
-122.41,37.79,52.0,1688.0,662.0
-122.41,37.79,52.0,1504.0,1047.0
-122.41,37.79,52.0,3436.0,2119.0
-122.42,37.79,52.0,1761.0,1029.0
-122.41,37.79,52.0,4518.0,2538.0
-122.42,37.78,26.0,628.0,445.0
-122.42,37.78,27.0,1211.0,752.0
-122.43,37.81,39.0,1137.0,725.0
-122.44,37.8,52.0,1310.0,963.0
-122.44,37.8,52.0,540.0,319.0
-122.43,37.81,52.0,1297.0,798.0
-122.45,37.81,52.0,287.0,184.0
-122.44,37.8,52.0,500.0,335.0
-122.44,37.8,52.0,1045.0,620.0
-122.44,37.8,52.0,714.0,448.0
-122.44,37.8,52.0,445.0,257.0
-122.44,37.8,52.0,1145.0,658.0
-122.44,37.8,52.0,842.0,410.0
-122.44,37.8,52.0,1029.0,577.0
-122.44,37.8,52.0,727.0,464.0
-122.43,37.8,52.0,1259.0,806.0
-122.43,37.8,52.0,1302.0,764.0
-122.43,37.8,52.0,1240.0,779.0
-122.43,37.8,52.0,1045.0,669.0
-122.43,37.8,52.0,349.0,233.0
-122.43,37.8,52.0,553.0,288.0
-122.42,37.8,52.0,1014.0,685.0
-122.43,37.8,52.0,925.0,552.0
-122.43,37.8,52.0,959.0,607.0
-122.43,37.8,52.0,954.0,572.0
-122.42,37.8,52.0,1466.0,1024.0
-122.42,37.79,48.0,1980.0,1239.0
-122.43,37.79,52.0,1377.0,852.0
-122.43,37.79,52.0,1248.0,813.0
-122.43,37.79,52.0,2065.0,1374.0
-122.44,37.79,52.0,648.0,370.0
-122.44,37.79,52.0,402.0,157.0
-122.44,37.79,52.0,722.0,327.0
-122.44,37.79,52.0,483.0,181.0
-122.45,37.79,52.0,668.0,291.0
-122.45,37.79,52.0,1107.0,536.0
-122.45,37.79,52.0,731.0,429.0
-122.45,37.79,52.0,495.0,208.0
-122.46,37.79,52.0,304.0,110.0
-122.46,37.79,52.0,743.0,348.0
-122.44,37.79,52.0,800.0,487.0
-122.44,37.79,52.0,1525.0,796.0
-122.44,37.79,52.0,1371.0,799.0
-122.43,37.79,52.0,1319.0,887.0
-122.43,37.79,52.0,1152.0,830.0
-122.42,37.79,52.0,1202.0,804.0
-122.42,37.79,6.0,655.0,284.0
-122.43,37.79,50.0,1475.0,997.0
-122.43,37.79,52.0,1294.0,769.0
-122.43,37.79,25.0,649.0,379.0
-122.44,37.79,52.0,831.0,433.0
-122.44,37.79,52.0,1224.0,483.0
-122.44,37.79,52.0,614.0,356.0
-122.44,37.78,52.0,1243.0,573.0
-122.45,37.78,45.0,1320.0,693.0
-122.45,37.79,46.0,761.0,453.0
-122.45,37.78,52.0,1515.0,691.0
-122.43,37.79,24.0,1362.0,957.0
-122.43,37.78,10.0,1245.0,789.0
-122.44,37.78,39.0,901.0,281.0
-122.45,37.78,52.0,560.0,294.0
-122.45,37.78,52.0,1392.0,578.0
-122.46,37.78,47.0,837.0,375.0
-122.44,37.78,37.0,481.0,297.0
-122.44,37.78,52.0,1703.0,657.0
-122.44,37.78,44.0,561.0,326.0
-122.45,37.78,43.0,897.0,393.0
-122.45,37.78,48.0,464.0,205.0
-122.45,37.78,52.0,2198.0,418.0
-122.44,37.78,16.0,601.0,219.0
-122.43,37.78,49.0,1277.0,546.0
-122.44,37.78,52.0,1588.0,800.0
-122.44,37.78,52.0,1309.0,653.0
-122.44,37.78,52.0,514.0,284.0
-122.44,37.78,31.0,707.0,379.0
-122.43,37.78,26.0,1821.0,936.0
-122.43,37.78,2.0,577.0,363.0
-122.42,37.78,19.0,2079.0,1470.0
-122.42,37.78,17.0,1093.0,384.0
-122.43,37.78,17.0,1670.0,893.0
-122.43,37.78,24.0,1371.0,585.0
-122.42,37.78,52.0,634.0,341.0
-122.42,37.78,52.0,895.0,456.0
-122.43,37.78,29.0,1009.0,379.0
-122.43,37.78,52.0,1284.0,576.0
-122.43,37.78,52.0,2070.0,927.0
-122.43,37.77,52.0,1913.0,973.0
-122.44,37.78,52.0,1696.0,676.0
-122.44,37.77,52.0,1355.0,628.0
-122.45,37.77,52.0,1090.0,507.0
-122.45,37.77,52.0,1526.0,664.0
-122.45,37.77,52.0,885.0,437.0
-122.44,37.77,52.0,1518.0,777.0
-122.45,37.77,52.0,1039.0,472.0
-122.45,37.77,52.0,1100.0,585.0
-122.45,37.77,52.0,1275.0,553.0
-122.43,37.77,52.0,1712.0,787.0
-122.43,37.77,52.0,742.0,318.0
-122.44,37.77,52.0,939.0,501.0
-122.44,37.77,52.0,1428.0,700.0
-122.42,37.77,52.0,589.0,361.0
-122.42,37.77,52.0,867.0,515.0
-122.43,37.77,52.0,654.0,425.0
-122.43,37.77,52.0,1428.0,597.0
-122.43,37.77,52.0,1188.0,591.0
-122.43,37.77,52.0,872.0,471.0
-122.43,37.77,52.0,1939.0,1053.0
-122.43,37.77,52.0,1170.0,614.0
-122.44,37.77,52.0,849.0,530.0
-122.44,37.77,52.0,2023.0,1196.0
-122.44,37.76,38.0,833.0,435.0
-122.44,37.77,52.0,1494.0,619.0
-122.44,37.77,52.0,1374.0,714.0
-122.45,37.76,50.0,979.0,516.0
-122.45,37.76,52.0,621.0,315.0
-122.45,37.77,52.0,1269.0,639.0
-122.45,37.77,52.0,1737.0,797.0
-122.41,37.78,52.0,2124.0,739.0
-122.41,37.78,52.0,1520.0,614.0
-122.41,37.78,52.0,153.0,29.0
-122.41,37.77,52.0,168.0,55.0
-122.41,37.77,52.0,1628.0,524.0
-122.4,37.78,32.0,313.0,105.0
-122.41,37.77,52.0,582.0,222.0
-122.41,37.78,52.0,1055.0,382.0
-122.39,37.78,3.0,1441.0,919.0
-122.39,37.78,5.0,725.0,392.0
-122.39,37.79,52.0,113.0,27.0
-122.37,37.81,26.0,4531.0,962.0
-122.4,37.78,52.0,286.0,148.0
-122.4,37.77,52.0,1061.0,68.0
-122.42,37.77,52.0,421.0,255.0
-122.42,37.77,52.0,1136.0,436.0
-122.42,37.76,37.0,1846.0,557.0
-122.42,37.77,52.0,1266.0,626.0
-122.42,37.77,52.0,2619.0,1242.0
-122.42,37.76,52.0,2259.0,979.0
-122.43,37.77,52.0,1438.0,733.0
-122.43,37.76,52.0,868.0,329.0
-122.43,37.76,52.0,1051.0,562.0
-122.44,37.76,52.0,1145.0,666.0
-122.44,37.76,30.0,1935.0,1139.0
-122.44,37.75,28.0,2232.0,1321.0
-122.44,37.76,35.0,580.0,388.0
-122.44,37.76,50.0,945.0,544.0
-122.45,37.76,51.0,810.0,442.0
-122.44,37.76,52.0,784.0,430.0
-122.44,37.76,52.0,816.0,438.0
-122.44,37.76,52.0,855.0,478.0
-122.43,37.76,52.0,1575.0,921.0
-122.43,37.76,52.0,751.0,464.0
-122.43,37.76,52.0,909.0,481.0
-122.43,37.76,52.0,1531.0,822.0
-122.42,37.76,52.0,2280.0,1076.0
-122.42,37.76,52.0,2129.0,1037.0
-122.42,37.76,52.0,1082.0,488.0
-122.42,37.76,52.0,1270.0,332.0
-122.42,37.76,52.0,2007.0,596.0
-122.42,37.76,52.0,1630.0,590.0
-122.42,37.76,46.0,2075.0,807.0
-122.42,37.75,52.0,1715.0,614.0
-122.42,37.75,52.0,1008.0,269.0
-122.42,37.75,52.0,639.0,259.0
-122.42,37.75,52.0,1155.0,439.0
-122.42,37.75,52.0,935.0,465.0
-122.42,37.75,52.0,1227.0,513.0
-122.42,37.75,52.0,1460.0,741.0
-122.42,37.75,52.0,1162.0,374.0
-122.43,37.75,52.0,1181.0,575.0
-122.43,37.75,52.0,871.0,474.0
-122.43,37.75,52.0,1012.0,475.0
-122.43,37.76,52.0,861.0,406.0
-122.43,37.75,52.0,839.0,456.0
-122.44,37.75,52.0,1144.0,591.0
-122.44,37.75,52.0,801.0,411.0
-122.43,37.75,52.0,1043.0,519.0
-122.44,37.75,46.0,573.0,289.0
-122.44,37.75,52.0,725.0,338.0
-122.43,37.75,52.0,633.0,378.0
-122.43,37.75,52.0,1415.0,687.0
-122.43,37.75,52.0,1191.0,589.0
-122.42,37.75,52.0,1122.0,469.0
-122.42,37.74,52.0,1370.0,594.0
-122.42,37.74,52.0,856.0,394.0
-122.43,37.74,52.0,1079.0,472.0
-122.43,37.75,52.0,962.0,490.0
-122.43,37.75,40.0,1824.0,952.0
-122.44,37.75,21.0,2304.0,1180.0
-122.44,37.74,23.0,2818.0,1198.0
-122.44,37.74,52.0,909.0,394.0
-122.44,37.74,23.0,118.0,40.0
-122.43,37.74,52.0,1260.0,614.0
-122.43,37.74,52.0,1159.0,497.0
-122.43,37.74,52.0,724.0,301.0
-122.43,37.73,52.0,494.0,206.0
-122.43,37.73,52.0,461.0,212.0
-122.38,37.76,52.0,124.0,51.0
-122.39,37.76,52.0,410.0,148.0
-122.39,37.76,52.0,88.0,27.0
-122.39,37.76,52.0,712.0,398.0
-122.39,37.76,52.0,1047.0,476.0
-122.39,37.76,52.0,1645.0,596.0
-122.4,37.75,44.0,3269.0,1383.0
-122.4,37.76,52.0,1555.0,836.0
-122.4,37.76,52.0,506.0,275.0
-122.4,37.76,52.0,480.0,253.0
-122.41,37.76,52.0,620.0,236.0
-122.4,37.76,52.0,1347.0,348.0
-122.41,37.76,52.0,2987.0,753.0
-122.41,37.76,52.0,1726.0,466.0
-122.41,37.76,52.0,316.0,168.0
-122.41,37.76,52.0,308.0,75.0
-122.41,37.76,52.0,1816.0,496.0
-122.41,37.76,52.0,2071.0,611.0
-122.4,37.75,52.0,1029.0,306.0
-122.41,37.75,52.0,837.0,292.0
-122.41,37.75,52.0,1483.0,421.0
-122.41,37.75,52.0,1442.0,371.0
-122.41,37.75,52.0,1220.0,357.0
-122.41,37.75,52.0,2034.0,513.0
-122.41,37.75,52.0,1932.0,549.0
-122.41,37.75,9.0,1176.0,305.0
-122.39,37.74,42.0,2147.0,674.0
-122.39,37.73,43.0,3134.0,959.0
-122.4,37.73,45.0,2337.0,781.0
-122.4,37.74,45.0,1587.0,450.0
-122.38,37.73,18.0,2722.0,834.0
-122.38,37.73,15.0,4737.0,1581.0
-122.39,37.74,45.0,924.0,302.0
-122.38,37.73,20.0,55.0,19.0
-122.38,37.73,40.0,259.0,89.0
-122.38,37.73,38.0,871.0,265.0
-122.39,37.73,46.0,879.0,309.0
-122.39,37.73,52.0,1025.0,293.0
-122.39,37.73,52.0,567.0,207.0
-122.4,37.73,48.0,1115.0,356.0
-122.39,37.72,28.0,1064.0,290.0
-122.39,37.72,45.0,1923.0,535.0
-122.39,37.72,52.0,93.0,26.0
-122.41,37.75,52.0,1405.0,606.0
-122.41,37.74,38.0,928.0,354.0
-122.41,37.74,34.0,839.0,255.0
-122.41,37.75,52.0,1430.0,476.0
-122.41,37.75,52.0,1209.0,540.0
-122.41,37.74,48.0,148.0,70.0
-122.41,37.74,52.0,415.0,159.0
-122.41,37.74,52.0,1032.0,357.0
-122.42,37.74,52.0,999.0,448.0
-122.42,37.74,52.0,889.0,424.0
-122.42,37.74,52.0,734.0,335.0
-122.42,37.74,52.0,1076.0,324.0
-122.42,37.75,52.0,1447.0,546.0
-122.41,37.74,43.0,935.0,335.0
-122.41,37.74,47.0,1178.0,315.0
-122.41,37.74,52.0,1208.0,399.0
-122.42,37.73,50.0,2261.0,671.0
-122.42,37.74,52.0,973.0,366.0
-122.42,37.74,52.0,1438.0,516.0
-122.42,37.74,52.0,1136.0,363.0
-122.42,37.73,52.0,1765.0,611.0
-122.43,37.73,52.0,935.0,341.0
-122.43,37.73,49.0,1008.0,329.0
-122.43,37.73,52.0,729.0,274.0
-122.43,37.72,48.0,782.0,235.0
-122.44,37.72,52.0,1102.0,367.0
-122.44,37.73,52.0,1485.0,447.0
-122.44,37.73,52.0,587.0,171.0
-122.42,37.73,46.0,1534.0,406.0
-122.42,37.73,35.0,1055.0,310.0
-122.42,37.73,35.0,988.0,304.0
-122.43,37.73,52.0,1337.0,424.0
-122.41,37.73,42.0,1703.0,507.0
-122.4,37.73,50.0,1170.0,384.0
-122.4,37.73,42.0,1027.0,362.0
-122.41,37.73,52.0,1092.0,356.0
-122.41,37.73,41.0,1168.0,365.0
-122.42,37.73,48.0,998.0,330.0
-122.4,37.72,47.0,1119.0,315.0
-122.4,37.72,37.0,647.0,208.0
-122.41,37.73,33.0,1682.0,552.0
-122.41,37.72,35.0,1225.0,410.0
-122.41,37.72,32.0,904.0,295.0
-122.42,37.72,37.0,1789.0,521.0
-122.43,37.72,50.0,1989.0,537.0
-122.43,37.72,49.0,2363.0,661.0
-122.43,37.72,52.0,1583.0,456.0
-122.44,37.72,52.0,1769.0,541.0
-122.43,37.72,52.0,2101.0,706.0
-122.43,37.73,52.0,2270.0,647.0
-122.43,37.73,52.0,1463.0,360.0
-122.44,37.72,49.0,1173.0,385.0
-122.44,37.72,48.0,1773.0,540.0
-122.45,37.72,52.0,890.0,300.0
-122.44,37.72,52.0,847.0,284.0
-122.45,37.71,46.0,1562.0,498.0
-122.45,37.71,52.0,1086.0,326.0
-122.45,37.71,41.0,1159.0,299.0
-122.46,37.71,52.0,1425.0,330.0
-122.46,37.71,47.0,1102.0,282.0
-122.43,37.71,35.0,1633.0,528.0
-122.43,37.71,52.0,1138.0,304.0
-122.43,37.71,52.0,879.0,282.0
-122.44,37.72,52.0,929.0,281.0
-122.44,37.71,52.0,1848.0,524.0
-122.44,37.71,46.0,895.0,257.0
-122.44,37.71,31.0,1524.0,470.0
-122.45,37.71,34.0,2204.0,600.0
-122.4,37.72,40.0,1434.0,396.0
-122.4,37.71,40.0,1411.0,438.0
-122.41,37.71,47.0,1697.0,465.0
-122.41,37.71,28.0,3900.0,1029.0
-122.41,37.71,40.0,1738.0,429.0
-122.41,37.71,49.0,1615.0,447.0
-122.4,37.72,41.0,1528.0,424.0
-122.4,37.72,47.0,953.0,253.0
-122.45,37.77,52.0,1330.0,647.0
-122.46,37.76,52.0,1186.0,532.0
-122.46,37.77,52.0,799.0,363.0
-122.46,37.76,52.0,948.0,380.0
-122.45,37.76,31.0,2659.0,1269.0
-122.46,37.76,28.0,363.0,168.0
-122.46,37.75,26.0,954.0,456.0
-122.47,37.76,52.0,1545.0,726.0
-122.47,37.76,52.0,1587.0,713.0
-122.47,37.76,49.0,1396.0,648.0
-122.47,37.76,52.0,1170.0,498.0
-122.47,37.76,48.0,1055.0,467.0
-122.47,37.76,40.0,1675.0,857.0
-122.47,37.76,52.0,1886.0,756.0
-122.47,37.76,39.0,1391.0,618.0
-122.47,37.75,45.0,911.0,423.0
-122.47,37.75,51.0,1095.0,437.0
-122.47,37.75,49.0,1281.0,448.0
-122.47,37.76,34.0,1152.0,445.0
-122.47,37.76,48.0,1179.0,458.0
-122.46,37.75,52.0,622.0,232.0
-122.46,37.75,52.0,465.0,162.0
-122.47,37.75,51.0,1090.0,401.0
-122.47,37.75,46.0,1293.0,470.0
-122.47,37.75,52.0,689.0,265.0
-122.47,37.74,52.0,819.0,319.0
-122.45,37.75,36.0,862.0,371.0
-122.45,37.75,36.0,772.0,348.0
-122.45,37.75,35.0,1786.0,301.0
-122.46,37.75,52.0,695.0,258.0
-122.45,37.74,52.0,642.0,273.0
-122.46,37.74,51.0,707.0,284.0
-122.45,37.74,46.0,2535.0,1109.0
-122.44,37.73,43.0,1488.0,623.0
-122.45,37.74,38.0,2263.0,908.0
-122.46,37.74,52.0,856.0,326.0
-122.46,37.74,52.0,791.0,287.0
-122.47,37.74,52.0,735.0,252.0
-122.47,37.74,52.0,1633.0,658.0
-122.47,37.74,52.0,1605.0,567.0
-122.46,37.73,52.0,876.0,338.0
-122.46,37.73,52.0,1276.0,491.0
-122.46,37.72,52.0,1115.0,397.0
-122.47,37.73,52.0,936.0,285.0
-122.47,37.73,52.0,762.0,274.0
-122.47,37.73,50.0,641.0,224.0
-122.47,37.72,46.0,767.0,302.0
-122.46,37.73,52.0,812.0,328.0
-122.45,37.73,52.0,1153.0,407.0
-122.46,37.73,52.0,1431.0,496.0
-122.44,37.73,39.0,970.0,406.0
-122.44,37.73,52.0,1411.0,526.0
-122.45,37.73,52.0,752.0,246.0
-122.45,37.73,52.0,1193.0,430.0
-122.44,37.73,46.0,1670.0,703.0
-122.45,37.72,52.0,653.0,171.0
-122.45,37.72,46.0,771.0,239.0
-122.45,37.72,47.0,1083.0,315.0
-122.45,37.72,51.0,1795.0,539.0
-122.46,37.72,47.0,1216.0,399.0
-122.46,37.72,49.0,658.0,220.0
-122.46,37.72,48.0,962.0,317.0
-122.46,37.72,45.0,1225.0,399.0
-122.46,37.72,39.0,1388.0,404.0
-122.47,37.71,44.0,1577.0,516.0
-122.47,37.71,42.0,1211.0,409.0
-122.47,37.72,43.0,434.0,162.0
-122.47,37.72,46.0,817.0,310.0
-122.47,37.72,49.0,770.0,294.0
-122.45,37.72,45.0,613.0,201.0
-122.45,37.71,45.0,1382.0,392.0
-122.46,37.71,52.0,1138.0,340.0
-122.46,37.71,49.0,1138.0,325.0
-122.46,37.72,37.0,1093.0,363.0
-122.48,37.76,48.0,1491.0,602.0
-122.48,37.76,48.0,1273.0,512.0
-122.48,37.76,52.0,1395.0,549.0
-122.48,37.76,50.0,1171.0,467.0
-122.48,37.76,52.0,1015.0,337.0
-122.48,37.76,52.0,1594.0,632.0
-122.49,37.76,52.0,708.0,279.0
-122.49,37.76,52.0,1092.0,459.0
-122.49,37.76,52.0,1091.0,409.0
-122.49,37.76,52.0,782.0,287.0
-122.49,37.76,48.0,650.0,265.0
-122.49,37.76,49.0,795.0,297.0
-122.49,37.76,49.0,729.0,281.0
-122.48,37.75,51.0,1126.0,429.0
-122.48,37.75,52.0,1583.0,477.0
-122.48,37.74,52.0,1056.0,453.0
-122.48,37.75,49.0,1052.0,405.0
-122.48,37.75,48.0,1285.0,482.0
-122.48,37.75,52.0,1136.0,409.0
-122.49,37.75,48.0,1041.0,379.0
-122.49,37.75,47.0,1105.0,401.0
-122.49,37.75,45.0,1092.0,438.0
-122.49,37.75,43.0,979.0,378.0
-122.49,37.75,48.0,1041.0,408.0
-122.49,37.75,52.0,1177.0,416.0
-122.49,37.74,52.0,1147.0,420.0
-122.48,37.74,52.0,1211.0,442.0
-122.48,37.74,52.0,1072.0,370.0
-122.48,37.74,52.0,1372.0,517.0
-122.49,37.73,48.0,497.0,199.0
-122.49,37.74,48.0,487.0,207.0
-122.49,37.74,52.0,1188.0,436.0
-122.49,37.74,52.0,1154.0,424.0
-122.48,37.73,52.0,566.0,231.0
-122.48,37.73,47.0,867.0,376.0
-122.49,37.73,39.0,742.0,307.0
-122.49,37.73,37.0,530.0,235.0
-122.49,37.73,36.0,742.0,298.0
-122.48,37.73,38.0,2410.0,778.0
-122.47,37.72,47.0,564.0,258.0
-122.48,37.71,43.0,1497.0,829.0
-122.48,37.72,45.0,733.0,342.0
-122.48,37.72,46.0,1281.0,603.0
-122.5,37.76,52.0,1142.0,463.0
-122.5,37.76,43.0,1299.0,447.0
-122.5,37.76,50.0,1009.0,374.0
-122.5,37.76,48.0,891.0,269.0
-122.5,37.76,46.0,841.0,306.0
-122.5,37.75,45.0,838.0,314.0
-122.5,37.75,43.0,1247.0,454.0
-122.51,37.76,43.0,1439.0,614.0
-122.51,37.76,43.0,1332.0,558.0
-122.51,37.76,40.0,1499.0,521.0
-122.5,37.76,46.0,1272.0,468.0
-122.5,37.76,45.0,1078.0,393.0
-122.5,37.75,45.0,941.0,328.0
